Altitude,vx,vy,mgas
11966.99164185284,34.118608551393834,4.843404791913764,3.491566325960727
12162.211018176615,33.43203383981411,5.15412506029218,3.491566325960727
12357.363538817004,32.78132656606833,5.456253991619359,3.491566325960727
12552.447035051522,32.16474454350481,5.7502895471891025,3.491566325960727
12747.459207077836,31.580544954050694,6.036523480589944,3.491566325960727
12942.397741831546,31.026967406645433,6.315291099207437,3.491566325960727
13137.260234226394,30.50226992410107,6.58695529797207,3.491566325960727
13332.044178352167,30.00475521850727,6.851893844298142,3.491566325960727
13526.747049749261,29.532788878639785,7.110489739980816,3.491566325960727
13721.366178160224,29.084811707352863,7.363123611434218,3.491566325960727
13915.898851442094,28.628504081993576,6.751188786985356,3.491566325960727
14110.342290495471,28.165845524609367,5.9796561234698835,3.491566325960727
14304.693616009426,27.70015410066121,5.231308351520716,3.491566325960727
14498.94991709754,27.23187466276815,4.505683435811635,3.491566325960727
14693.108113382326,26.761716635590062,3.8022119759693824,3.491566325960727
14887.165044081745,26.29025864935545,3.1201888361637056,3.491566325960727
